cetuximab,9606.ensp00000275493
cetuximab,9606.ensp00000433642
cetuximab,9606.ensp00000438615
cetuximab,9606.ensp00000363773
cetuximab,9606.ensp00000313967
cetuximab,9606.ensp00000363770
cetuximab,9606.ensp00000356946
cetuximab,9606.ensp00000385035
cetuximab,9606.ensp00000358165
cetuximab,9606.ensp00000271450
cetuximab,9606.ensp00000351497
etanercept,9606.ensp00000398698
etanercept,9606.ensp00000358165
etanercept,9606.ensp00000356946
etanercept,9606.ensp00000271450
etanercept,9606.ensp00000351497
etanercept,9606.ensp00000433642
etanercept,9606.ensp00000385035
etanercept,9606.ensp00000438615
etanercept,9606.ensp00000363773
etanercept,9606.ensp00000313967
etanercept,9606.ensp00000363770
urokinase-type plasminogen activator,9606.ensp00000308938
urokinase-type plasminogen activator,9606.ensp00000223095
tenecteplase,9606.ensp00000308938
tenecteplase,9606.ensp00000306361
tenecteplase,9606.ensp00000223095
abciximab,9606.ensp00000433642
abciximab,9606.ensp00000438615
abciximab,9606.ensp00000363773
abciximab,9606.ensp00000313967
abciximab,9606.ensp00000363770
abciximab,9606.ensp00000356946
abciximab,9606.ensp00000385035
abciximab,9606.ensp00000358165
abciximab,9606.ensp00000271450
abciximab,9606.ensp00000351497
trastuzumab,9606.ensp00000275493
trastuzumab,9606.ensp00000438615
trastuzumab,9606.ensp00000363773
trastuzumab,9606.ensp00000313967
trastuzumab,9606.ensp00000363770
trastuzumab,9606.ensp00000385035
trastuzumab,9606.ensp00000358165
trastuzumab,9606.ensp00000271450
trastuzumab,9606.ensp00000351497
trastuzumab,9606.ensp00000433642
trastuzumab,9606.ensp00000356946
basiliximab,9606.ensp00000358165
basiliximab,9606.ensp00000356946
basiliximab,9606.ensp00000271450
basiliximab,9606.ensp00000351497
basiliximab,9606.ensp00000433642
basiliximab,9606.ensp00000385035
basiliximab,9606.ensp00000438615
basiliximab,9606.ensp00000363773
basiliximab,9606.ensp00000313967
basiliximab,9606.ensp00000363770
alemtuzumab,9606.ensp00000433642
alemtuzumab,9606.ensp00000438615
alemtuzumab,9606.ensp00000363773
alemtuzumab,9606.ensp00000313967
alemtuzumab,9606.ensp00000363770
alemtuzumab,9606.ensp00000356946
alemtuzumab,9606.ensp00000358165
alemtuzumab,9606.ensp00000271450
alemtuzumab,9606.ensp00000351497
alefacept,9606.ensp00000438615
alefacept,9606.ensp00000363773
alefacept,9606.ensp00000313967
alefacept,9606.ensp00000363770
