hsa-mir-15a,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-143,colonic neoplasms
hsa-mir-145,colonic neoplasms
hsa-mir-223,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-29a,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-29c,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-10b,breast neoplasms
hsa-mir-125b-1,breast neoplasms
hsa-mir-125b-2,breast neoplasms
hsa-mir-145,breast neoplasms
hsa-mir-10a,leukemia
hsa-mir-10b,leukemia
hsa-mir-126,leukemia
hsa-mir-17,leukemia
hsa-let-7a-1,lung neoplasms
hsa-let-7a-2,lung neoplasms
hsa-let-7a-3,lung neoplasms
hsa-let-7b,lung neoplasms
hsa-let-7c,lung neoplasms
hsa-let-7d,lung neoplasms
hsa-let-7e,lung neoplasms
hsa-let-7f-1,lung neoplasms
hsa-let-7f-2,lung neoplasms
hsa-let-7g,lung neoplasms
hsa-let-7i,lung neoplasms
hsa-mir-143,colorectal neoplasms
hsa-mir-145,colorectal neoplasms
hsa-mir-181a-2,"leukemia, promyelocytic, acute"
hsa-mir-181b-1,"leukemia, promyelocytic, acute"
hsa-mir-181b-2,"leukemia, promyelocytic, acute"
hsa-mir-181d,"leukemia, promyelocytic, acute"
hsa-mir-15a,pituitary neoplasms
hsa-mir-15b,pituitary neoplasms
hsa-mir-16-1,pituitary neoplasms
hsa-mir-16-2,pituitary neoplasms
hsa-let-7e,"carcinoma, hepatocellular"
hsa-mir-125a,"carcinoma, hepatocellular"
hsa-mir-99b,"carcinoma, hepatocellular"
hsa-mir-1-1,"cardiomyopathy, hypertrophic"
hsa-mir-1-2,"cardiomyopathy, hypertrophic"
hsa-mir-127,thyroid neoplasms
hsa-mir-130a,thyroid neoplasms
hsa-mir-144,thyroid neoplasms
hsa-mir-17,breast neoplasms
hsa-mir-133a-1,"cardiomyopathy, hypertrophic"
hsa-mir-133a-2,"cardiomyopathy, hypertrophic"
hsa-mir-148a,asthma
hsa-mir-148b,asthma
hsa-mir-152,asthma
hsa-mir-143,"lymphoma, b-cell"
hsa-mir-143,breast neoplasms
hsa-let-7a-3,ovarian neoplasms
hsa-mir-150,polycythemia vera
hsa-mir-155,polycythemia vera
hsa-mir-221,polycythemia vera
hsa-let-7b,"leukemia, myeloid, acute"
hsa-mir-223,precursor cell lymphoblastic leukemia-lymphoma
hsa-mir-128-1,hodgkin disease
hsa-mir-128-2,hodgkin disease
hsa-mir-96,hodgkin disease
hsa-mir-16-1,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-29c,nasopharyngeal neoplasms
hsa-mir-30b,polycythemia vera
hsa-mir-222,breast neoplasms
hsa-let-7e,ovarian neoplasms
hsa-mir-182,retinal degeneration
hsa-mir-183,retinal degeneration
hsa-mir-96,retinal degeneration
hsa-mir-141,"carcinoma, renal cell"
hsa-mir-200c,"carcinoma, renal cell"
hsa-mir-125b-1,myelodysplastic syndromes
hsa-mir-17,"lymphoma, b-cell"
hsa-mir-18a,"lymphoma, b-cell"
hsa-mir-19a,"lymphoma, b-cell"
hsa-mir-19b-1,"lymphoma, b-cell"
hsa-mir-19b-2,"lymphoma, b-cell"
hsa-mir-20a,"lymphoma, b-cell"
hsa-mir-92a-1,"lymphoma, b-cell"
hsa-mir-92a-2,"lymphoma, b-cell"
hsa-mir-127,"carcinoma, hepatocellular"
hsa-mir-200b,"carcinoma, hepatocellular"
hsa-mir-34a,"carcinoma, hepatocellular"
hsa-mir-150,lupus vulgaris
hsa-mir-210,lupus vulgaris
hsa-mir-223,lupus vulgaris
hsa-mir-296,lupus vulgaris
hsa-mir-30d,lupus vulgaris
hsa-mir-324,lupus vulgaris
hsa-mir-346,lupus vulgaris
hsa-mir-365a,lupus vulgaris
hsa-mir-365b,lupus vulgaris
hsa-mir-423,lupus vulgaris
hsa-mir-484,lupus vulgaris
hsa-mir-500a,lupus vulgaris
hsa-mir-518b,lupus vulgaris
hsa-mir-557,lupus vulgaris
hsa-mir-596,lupus vulgaris
hsa-mir-602,lupus vulgaris
hsa-mir-611,lupus vulgaris
hsa-mir-615,lupus vulgaris
hsa-mir-629,lupus vulgaris
hsa-mir-637,lupus vulgaris
hsa-mir-642a,lupus vulgaris
hsa-mir-654,lupus vulgaris
hsa-mir-663a,lupus vulgaris
hsa-mir-769,lupus vulgaris
hsa-mir-99a,lupus vulgaris
hsa-mir-181a-2,leukemia
hsa-mir-199b,leukemia
hsa-mir-378a,leukemia
hsa-mir-454,leukemia
hsa-mir-575,leukemia
hsa-mir-10a,"leukemia, myeloid, chronic-phase"
hsa-mir-22,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-346,schizophrenia
hsa-mir-150,marek disease
hsa-mir-223,marek disease
hsa-mir-363,autistic disorder
hsa-mir-92a-1,autistic disorder
hsa-mir-92a-2,autistic disorder
hsa-mir-181b-1,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-181b-2,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-181c,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-29b-2,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-145,atherosclerosis
hsa-mir-150,sepsis
hsa-mir-199b,choriocarcinoma
hsa-mir-146a,sepsis
hsa-mir-223,sepsis
hsa-mir-200a,glomerulonephritis
hsa-mir-200b,glomerulonephritis
hsa-mir-429,glomerulonephritis
hsa-mir-106b,"child development disorders, pervasive"
hsa-let-7i,melanoma
hsa-mir-106b,melanoma
hsa-mir-107,melanoma
hsa-mir-17,melanoma
hsa-mir-20a,melanoma
hsa-mir-20b,melanoma
hsa-mir-214,melanoma
hsa-mir-216a,melanoma
hsa-mir-217,melanoma
hsa-mir-221,melanoma
hsa-mir-330,melanoma
hsa-mir-452,melanoma
hsa-mir-509-3,melanoma
hsa-mir-517a,melanoma
hsa-mir-518e,melanoma
hsa-mir-519b,melanoma
hsa-mir-593,melanoma
hsa-mir-621,melanoma
hsa-mir-646,melanoma
hsa-mir-767,melanoma
hsa-mir-126,"diabetes mellitus, type 2"
hsa-mir-15a,"diabetes mellitus, type 2"
hsa-mir-191,"diabetes mellitus, type 2"
hsa-mir-197,"diabetes mellitus, type 2"
hsa-mir-20b,"diabetes mellitus, type 2"
hsa-mir-21,"diabetes mellitus, type 2"
hsa-mir-223,"diabetes mellitus, type 2"
hsa-mir-24-1,"diabetes mellitus, type 2"
hsa-mir-24-2,"diabetes mellitus, type 2"
hsa-mir-320a,"diabetes mellitus, type 2"
hsa-mir-101-1,"lymphoma, large-cell, anaplastic"
hsa-mir-101-2,"lymphoma, large-cell, anaplastic"
hsa-mir-181b-1,autistic disorder
hsa-mir-27a,leukemia
hsa-mir-331,leukemia
hsa-mir-181a-2,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-29b-1,"leukemia, lymphocytic, chronic, b-cell"
hsa-let-7d,pancreatic neoplasms
hsa-mir-146a,pancreatic neoplasms
hsa-mir-126,heart failure
hsa-mir-424,hemangioma
hsa-mir-503,diabetes mellitus
hsa-let-7a-1,"carcinoma, renal cell"
hsa-let-7a-2,"carcinoma, renal cell"
hsa-let-7a-3,"carcinoma, renal cell"
hsa-let-7b,"carcinoma, renal cell"
hsa-let-7c,"carcinoma, renal cell"
hsa-let-7d,"carcinoma, renal cell"
hsa-let-7e,"carcinoma, renal cell"
hsa-let-7f-1,"carcinoma, renal cell"
hsa-let-7f-2,"carcinoma, renal cell"
hsa-let-7g,"carcinoma, renal cell"
hsa-let-7i,"carcinoma, renal cell"
hsa-mir-26a-1,"carcinoma, renal cell"
hsa-mir-26a-2,"carcinoma, renal cell"
hsa-mir-30c-1,"carcinoma, renal cell"
hsa-mir-30c-2,"carcinoma, renal cell"
hsa-mir-16-1,"carcinoma, hepatocellular"
hsa-mir-16-2,"carcinoma, hepatocellular"
hsa-mir-199a-1,"carcinoma, hepatocellular"
hsa-mir-199a-2,"carcinoma, hepatocellular"
hsa-mir-1-1,hypertrophy
hsa-mir-1-2,hypertrophy
hsa-mir-133a-1,hypertrophy
hsa-mir-133a-2,hypertrophy
hsa-mir-101-1,glioblastoma
hsa-mir-101-2,glioblastoma
hsa-mir-141,"lupus erythematosus, systemic"
hsa-mir-192,"lupus erythematosus, systemic"
hsa-mir-200a,"lupus erythematosus, systemic"
hsa-mir-200b,"lupus erythematosus, systemic"
hsa-mir-200c,"lupus erythematosus, systemic"
hsa-mir-205,"lupus erythematosus, systemic"
hsa-mir-429,"lupus erythematosus, systemic"
hsa-mir-92a-1,lymphoma
hsa-mir-92a-2,lymphoma
hsa-mir-103a-1,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-103a-2,"leukemia, lymphocytic, chronic, b-cell"
hsa-mir-16-1,"leukemia-lymphoma, adult t-cell"
hsa-mir-100,adrenocortical carcinoma
hsa-mir-126,mesothelioma
hsa-mir-451a,"leukemia, myelogenous, chronic, bcr-abl positive"
hsa-mir-590,alzheimer disease
hsa-mir-342,glioblastoma
hsa-mir-671,myelodysplastic syndromes
hsa-mir-143,"leukemia, myeloid, acute"
hsa-mir-29a,"leukemia, myeloid, acute"
hsa-mir-21,"carcinoma, hepatocellular"
hsa-mir-17,lymphoma
hsa-mir-181a-2,lymphoma
hsa-mir-19a,lymphoma
hsa-mir-19b-1,lymphoma
hsa-mir-19b-2,lymphoma
hsa-mir-218-1,lymphoma
hsa-mir-218-2,lymphoma
hsa-mir-133b,hypertension
hsa-mir-296,hypertension
hsa-mir-152,pre-eclampsia
hsa-mir-218-1,urinary bladder neoplasms
hsa-mir-218-2,urinary bladder neoplasms
hsa-mir-107,breast neoplasms
hsa-mir-1469,breast neoplasms
hsa-mir-1471,breast neoplasms
hsa-mir-182,breast neoplasms
hsa-mir-1915,breast neoplasms
hsa-mir-193a,breast neoplasms
hsa-mir-2355,breast neoplasms
hsa-mir-24-1,breast neoplasms
hsa-mir-24-2,breast neoplasms
hsa-mir-3130-1,breast neoplasms
hsa-mir-3130-2,breast neoplasms
hsa-mir-3186,breast neoplasms
hsa-mir-526a-1,breast neoplasms
hsa-mir-526a-2,breast neoplasms
hsa-mir-625,breast neoplasms
hsa-mir-718,breast neoplasms
hsa-mir-874,breast neoplasms
hsa-mir-181a-2,"leukemia, myeloid, acute"
hsa-mir-181b-1,"leukemia, myeloid, acute"
hsa-mir-181b-2,"leukemia, myeloid, acute"
hsa-mir-181c,"leukemia, myeloid, acute"
hsa-mir-181d,"leukemia, myeloid, acute"
hsa-mir-508,"carcinoma, renal cell"
hsa-mir-509-1,"carcinoma, renal cell"
hsa-mir-509-2,"carcinoma, renal cell"
hsa-mir-509-3,"carcinoma, renal cell"
hsa-let-7c,eosinophilic esophagitis
hsa-mir-144,eosinophilic esophagitis
hsa-mir-193a,eosinophilic esophagitis
hsa-mir-193b,eosinophilic esophagitis
hsa-mir-210,eosinophilic esophagitis
hsa-mir-211,eosinophilic esophagitis
hsa-mir-30a,eosinophilic esophagitis
hsa-mir-365a,eosinophilic esophagitis
hsa-mir-375,eosinophilic esophagitis
hsa-mir-517a,"pregnancy, ectopic"
hsa-mir-519d,"pregnancy, ectopic"
hsa-mir-525,"pregnancy, ectopic"
